0,0.8075110230000035
1,0.7948362369999984
2,0.7111622300000064
3,0.7084512180000004
4,0.6846086420000006
5,0.7448637810000065
6,0.6865980550000046
7,0.668923293000006
8,0.7810722640000023
9,0.7075219179999976
10,0.7207324240000048
11,0.7568970850000056
12,0.7036884999999984
13,0.7387490690000078
14,0.7961074870000004
15,0.7371363669999909
16,0.6948087030000067
17,0.6929382670000024
18,0.8300107600000075
19,0.7261230719999929
20,0.7525518039999923
21,0.6864862460000012
22,0.8015530729999938
23,0.7661529459999912
24,0.7784439310000124
25,0.7735774049999975
26,0.7821018259999875
27,0.7038165060000097
28,0.7155879270000014
29,0.7220253849999949
30,0.7702087340000077
31,0.7410090859999912
32,0.7886246820000054
33,0.6530455099999983
34,0.7127134819999981
35,0.7092435139999935
36,0.7509952839999983
37,0.7225077300000038
38,0.723211378000002
39,0.7899709710000025
40,0.7134274460000114
41,0.7353805390000048
42,0.7197332829999965
43,0.7759416829999992
44,0.7769447639999925
45,0.8221330909999978
46,0.7032837260000093
47,0.6894511590000008
48,0.7338359560000072
49,0.7340946679999973
50,0.7007016590000035
51,0.7123422169999998
52,0.7675511730000011
53,0.745175402000001
54,0.6971812580000005
55,0.6858399369999972
56,0.8337610080000104
57,0.7052506349999987
58,0.7873877389999961
59,0.8087435579999891
60,0.794616904999998
61,0.7312037190000069
62,0.7316534750000017
63,0.7893960310000097
64,0.7847032560000002
65,0.6956444399999953
66,0.7878630729999969
67,0.6741066449999948
68,0.7200532559999999
69,0.7244113900000002
70,0.7364062049999944
71,0.6849171820000066
72,0.7664857339999998
73,0.9222553599999941
74,0.6319811150000021
75,0.7102992450000016
76,0.7220818339999937
77,0.7430663519999996
78,0.7119578479999973
79,0.6906856729999902
80,0.6762334459999977
81,0.6856001920000097
82,0.7585631640000088
83,0.7045158300000054
84,0.7950404529999986
85,0.6897322479999985
86,0.6915960850000005
87,0.6635084669999998
88,0.6972868680000062
89,0.7297016509999992
90,0.7933464500000014
91,0.7206559830000003
92,0.749541029999989
93,0.6821503070000006
94,0.7000029060000088
95,0.728746741000009
96,0.7494779139999821
97,1.1403361720000191
98,0.7058456019999824
99,0.7154431099999954
100,0.7367278619999809
101,0.7088991729999918
102,0.6907831929999873
103,0.8343819849999932
104,0.6886005459999751
105,0.6386569430000009
106,0.6870286350000185
107,0.7084083089999922
108,0.8485624579999751
109,0.7501720700000192
110,0.6738962560000061
111,0.6686795230000087
112,0.7514489650000087
113,0.6863159800000176
114,0.7268411319999757
115,0.799455714000004
116,0.6842897189999917
117,0.6823850749999849
118,0.6926095750000059
119,0.7105319590000079
120,0.7246049769999843
121,0.7357093589999977
122,0.7842780889999972
123,0.6986935519999804
124,0.6854891959999918
125,0.7098026900000036
126,0.7286045330000093
127,0.7534045909999918
128,0.7556175830000029
129,0.7179159650000031
130,0.6980614559999765
131,0.7391941919999852
132,0.6473403219999909
133,0.6787604790000046
134,0.7016478170000084
135,0.7615399449999813
136,0.6894013050000183
137,0.7190003320000073
138,0.76636153299998
139,0.6877812559999938
140,0.7151607600000034
141,0.8002906939999832
142,0.735155313000007
143,0.7406802179999943
144,0.7073161410000068
145,0.7604326299999968
146,0.7241196839999873
147,0.8214831319999973
148,0.709113455999983
149,0.7329610529999968
150,0.6964879079999946
151,0.7363202819999799
152,0.6903856429999848
153,0.8299458749999928
154,0.6923886349999862
155,0.6982728179999924
156,0.7457779329999994
157,0.7425369889999729
158,0.7537963519999948
159,0.7152738319999798
160,0.8127098519999834
161,0.7292805279999754
162,0.7409447849999822
163,0.7755010690000006
164,0.722740760999983
165,0.7492455979999875
166,0.7008435820000045
167,0.7735921399999768
168,0.737562902999997
169,0.6907662889999813
170,0.673370331000001
171,0.7286098429999868
172,0.6989377689999969
173,0.7740012780000143
174,0.7329751820000183
175,0.7701314289999743
176,0.7305386580000004
177,0.6977743489999852
178,0.7618953879999992
179,0.8430639660000168
180,0.7860970159999852
181,0.710339987000026
182,0.8016167460000077
183,0.7212118449999991
184,0.6781277370000112
185,0.7142898919999823
186,0.8276448039999877
187,0.7093765289999965
188,0.7172769900000162
189,0.713264439999989
190,0.663544346000009
191,0.7125218210000241
192,0.6905399540000019
193,0.7724488570000005
194,0.7653009009999892
195,0.8057506520000004
196,0.7024996869999995
197,0.691771373999984
198,0.6969764140000052
199,0.8122331960000224
